_500_m_16_days_VI_Quality_2018009_aid0001,aid0001,2018-01-09,,8997.0,6197.0,,137208.0,43060.0,,252545.0,60675.0,,90354.0,109881.0,,66.0,638.0,,25.0,212.0,,357.0,278.0,,399.0,2606.0,,,2.0,,,,,22.0,190.0,,84.0,73.0,,,,,,,,19.0,,,46.0,15.0,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,272.0,401.0,,7513.0,3519.0,,719.0,278.0,,520.0,626.0,,16.0,16.0,,17.0,19.0,,1.0,2.0,,1.0,7.0,,,,,,,,,,,,1.0,,,,138631.0,73874.0,,60.0,35.0,,577.0,2021.0,,,,,,,,,,,733.0,133.0,,100.0,140.0,,1.0,1.0,,,,,4030.0,1259.0,,327.0,391.0,,,13.0,,,,,,,487.0,473.0,,6641.0,1079.0,,1373.0,1665.0,,2317.0,4065.0,,410.0,2284.0,,59.0,228.0,,465.0,269.0,,1839.0,4346.0,,,,,1.0,,,,,,,,,,5.0,,1.0,,,,,,,,,15.0,20.0,,464.0,67.0,,4.0,7.0,,49.0,17.0,,4.0,55.0,,24.0,20.0,,,8.0,,22.0,42.0,,15906.0,2755.0,,21.0,,,2127.0,2811.0,,,,,,74.0,,,,,,5.0,3.0,,,2.0,,,251.0,12.0,,23.0,1.0,,30.0,54.0,,,
_500_m_16_days_VI_Quality_2018017_aid0001,aid0001,2018-01-17,96.0,10116.0,231.0,296177.0,514366.0,3821.0,9827.0,43330.0,728.0,2607.0,15942.0,2295.0,,152.0,35.0,,4.0,,,73.0,,11.0,90.0,40.0,,,,,,,,99.0,22.0,,5.0,,,,,,,,,6.0,,94.0,160.0,69.0,,,,,,,,,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,115.0,5.0,6288.0,11485.0,489.0,13.0,135.0,5.0,3.0,48.0,21.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,579.0,59230.0,10129.0,,28.0,1.0,,170.0,202.0,,,,,,,,,,,468.0,,,118.0,352.0,,,,,,,,1886.0,75.0,,143.0,266.0,,4.0,2.0,,,,,,,521.0,8.0,30.0,1395.0,,,299.0,,13.0,232.0,27.0,22.0,960.0,75.0,2.0,,4.0,,82.0,1.0,26.0,122.0,36.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,12.0,90.0,,,2.0,,,,,,3.0,1.0,3.0,2.0,,,,,,,1.0,5.0,1980.0,2106.0,,,,8.0,1139.0,1212.0,,,,,,2.0,,,,,,,,,,,5.0,,8.0,1.0,,,,,1.0,2.0,,,
_500_m_16_days_VI_Quality_2018025_aid0001,aid0001,2018-01-25,29.0,4389.0,22.0,323763.0,468287.0,11068.0,13438.0,32226.0,3331.0,5925.0,20937.0,5486.0,,10.0,,1.0,9.0,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,103.0,160.0,53.0,,2.0,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,109.0,3.0,7792.0,9389.0,694.0,37.0,103.0,8.0,12.0,56.0,46.0,,,,,30.0,10.0,,,4.0,,,3.0,,,,,,,,1.0,1.0,,,,,,16216.0,72314.0,1795.0,,13.0,16.0,3.0,2.0,6.0,,,,,,,,,,315.0,96.0,40.0,,8.0,208.0,26.0,,5.0,,,,567.0,1675.0,29.0,,38.0,209.0,22.0,,6.0,,,,,,,40.0,5.0,22.0,301.0,,2.0,3.0,,,380.0,,2.0,15.0,3.0,1.0,4.0,4.0,1.0,,,2.0,33.0,2.0,,,,,,12.0,,,,,,,,10.0,1.0,1.0,1.0,1.0,,,,,,3.0,,6.0,,15.0,31.0,36.0,,,2.0,,,5.0,,5.0,,8.0,4.0,19.0,2.0,1.0,1.0,4.0,1.0,4.0,241.0,347.0,48.0,,,,2.0,6.0,1.0,,,,,119.0,3.0,8.0,,,,,1.0,9.0,,,1.0,,148.0,1.0,15.0,,,,5.0,1.0,3.0,,,
_500_m_16_days_VI_Quality_2018033_aid0001,aid0001,2018-02-02,8651.0,,,382619.0,55933.0,101657.0,125637.0,37143.0,67571.0,10274.0,38400.0,31317.0,,,,21.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,10951.0,576.0,930.0,131.0,48.0,124.0,47.0,78.0,85.0,3.0,,3.0,19.0,,,,,,,,,,,,,,,,,,,,,,,120657.0,92.0,34.0,30.0,2.0,10.0,1.0,,,,,,,,,,,,1072.0,28.0,,46.0,71.0,7.0,,,,,,,7463.0,30.0,2.0,53.0,100.0,41.0,11.0,,,,,,,,,,,592.0,14.0,,,,,,,,,,,,,,,,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,122.0,38.0,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,1.0,,,,4.0,2.0,,,,,,1.0,,,,,,,,,,,,3.0,10.0,,,,,,4.0,,,,,
_500_m_16_days_VI_Quality_2018041_aid0001,aid0001,2018-02-10,83747.0,31.0,,221325.0,245964.0,,49085.0,46531.0,,25371.0,11625.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,20.0,177.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,764.0,,,5248.0,7781.0,,139.0,492.0,,61.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,296484.0,49.0,22.0,39.0,172.0,,1.0,,,,,,,,,,,,904.0,32.0,,33.0,106.0,,,,,,,,6213.0,19.0,,109.0,127.0,,2.0,,,,,,,,,,,164.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,
_500_m_16_days_VI_Quality_2018049_aid0001,aid0001,2018-02-18,26745.0,10.0,,649262.0,152495.0,,33168.0,14687.0,,17034.0,3911.0,,,,,,9.0,,3.0,8.0,,,4.0,,,,,,,,,,,,,,,,,,,,3.0,5.0,,183.0,387.0,,,,,,,,3.0,,,61.0,184.0,,2.0,6.0,,,2.0,,,,,,2.0,,,,,98.0,12.0,,16241.0,2542.0,,71.0,44.0,,37.0,28.0,,4.0,2.0,,52.0,119.0,,,19.0,,2.0,1.0,,,,,,,,,,,,,,,,82414.0,252.0,,91.0,293.0,,,,,,,,,,,,,,97.0,30.0,,,47.0,,,6.0,,,3.0,,1768.0,27.0,,35.0,80.0,,,,,,4.0,,,,,,,103.0,1.0,,2.0,3.0,,1.0,,,,,,,,,,3.0,,,,,,,,23.0,10.0,,,1.0,,,,,34.0,3.0,,80.0,24.0,,,,,,1.0,,,,,29.0,25.0,,11.0,3.0,,,1.0,,22.0,6.0,,30.0,39.0,,,1.0,,,6.0,,,,,,,,,,,,,,,,,,,2.0,,6.0,25.0,,,3.0,,7.0,,,,,4.0,,,6.0,,,,
_500_m_16_days_VI_Quality_2018057_aid0001,aid0001,2018-02-26,3061.0,899.0,,646325.0,196213.0,,29498.0,49885.0,,4200.0,11825.0,,,,,,8.0,,,10.0,,,5.0,,,,,,,,,,,,,,,,,,,,12.0,46.0,,379.0,462.0,,1.0,5.0,,,,,2.0,1.0,,7.0,121.0,,,6.0,,,2.0,,,,,,,,,1.0,,68.0,40.0,,16561.0,2724.0,,48.0,39.0,,5.0,30.0,,3.0,1.0,,13.0,68.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,36025.0,1949.0,,82.0,285.0,,,,,,,,,,,,,,131.0,5.0,,,60.0,,,16.0,,,,,1639.0,26.0,,47.0,64.0,,,4.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,1.0,,,,,16.0,7.0,,,,,,,,16.0,,,17.0,16.0,,,1.0,,,,,,,,17.0,11.0,,3.0,,,,,,3.0,1.0,,8.0,7.0,,,,,,,,31.0,,,,,,,,,,,,,,4.0,,,6.0,,,9.0,,,,,,2.0,2.0,,,4.0,,,4.0,,,3.0,
_500_m_16_days_VI_Quality_2018065_aid0001,aid0001,2018-03-06,914.0,1749.0,,518495.0,174092.0,,258891.0,17036.0,,2125.0,2588.0,,,,,4.0,6.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,2.0,42.0,,461.0,271.0,,,2.0,,,,,6.0,7.0,,25.0,153.0,,,5.0,,,1.0,,,,,,,,2.0,3.0,,200.0,61.0,,17229.0,2397.0,,141.0,93.0,,3.0,56.0,,4.0,1.0,,46.0,101.0,,3.0,31.0,,2.0,1.0,,,,,,,,,,,,,,,,2176.0,2326.0,,39.0,117.0,,,,,,,,,,,,,,110.0,18.0,,23.0,34.0,,,1.0,,,10.0,,461.0,150.0,,72.0,60.0,,,1.0,,,,,,,,,,1.0,4.0,,,6.0,,6.0,5.0,,,,,,,,,3.0,,,,,,,,,20.0,,,,,,,,8.0,3.0,,10.0,32.0,,,,,,,,,,,,51.0,,,1.0,,3.0,8.0,,,2.0,,5.0,18.0,,,11.0,,1.0,3.0,,,,,,,,,,,,,,,,1.0,,,15.0,,,1.0,,,,,8.0,,3.0,,,22.0,,,1.0,,,4.0,
_500_m_16_days_VI_Quality_2018073_aid0001,aid0001,2018-03-14,64.0,447.0,,554007.0,57679.0,,341734.0,16963.0,,2355.0,5787.0,,,,,26.0,5.0,,4.0,38.0,,8.0,1.0,,,,,,,,,,,,,,,,,,,,15.0,,,586.0,149.0,,,1.0,,,2.0,,14.0,9.0,,148.0,130.0,,,3.0,,2.0,2.0,,,,,1.0,7.0,,6.0,6.0,,38.0,17.0,,17848.0,2219.0,,94.0,42.0,,15.0,65.0,,8.0,2.0,,152.0,187.0,,11.0,15.0,,4.0,2.0,,,,,,,,,,,,,,,,1504.0,,,47.0,12.0,,,,,,,,,,,,,,51.0,,,48.0,,,1.0,,,,3.0,,210.0,12.0,,47.0,57.0,,,,,,,,,,,,,3.0,,,2.0,,,,8.0,,,,,,,,,2.0,,,,,,,,,,,,,,,4.0,,7.0,13.0,,18.0,51.0,,,,,,,,,,,1.0,4.0,,1.0,,,,,,6.0,19.0,,7.0,43.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018081_aid0001,aid0001,2018-03-22,21083.0,5489.0,,122158.0,65765.0,,461605.0,163613.0,,51933.0,38797.0,,59.0,32.0,,4.0,10.0,,35.0,12.0,,256.0,342.0,,,,,,,,19.0,151.0,,587.0,17.0,,,,,,,,11.0,81.0,,474.0,250.0,,2.0,,,,,,7.0,10.0,,27.0,200.0,,2.0,,,,3.0,,,,,1.0,,,1.0,1.0,,160.0,149.0,,13021.0,5865.0,,358.0,365.0,,67.0,160.0,,10.0,8.0,,52.0,98.0,,4.0,19.0,,,6.0,,,,,,,,,,,,,,,,24871.0,18294.0,,45.0,7.0,,28.0,18.0,,,,,,,,,,,76.0,14.0,,,,,,,,,,,462.0,124.0,,13.0,30.0,,1.0,1.0,,,,,,,24.0,66.0,,672.0,233.0,,444.0,242.0,,452.0,1022.0,,280.0,64.0,,4.0,5.0,,194.0,2.0,,723.0,626.0,,,17.0,,5.0,,,,,,,2.0,,2.0,18.0,,28.0,46.0,,,2.0,,,,,6.0,7.0,,90.0,89.0,,,,,,6.0,,13.0,21.0,,12.0,29.0,,3.0,7.0,,6.0,6.0,,34.0,209.0,,,,,6.0,16.0,,,,,,,,,,,,,,,,,,7.0,2.0,,,,,,3.0,,,,,
_500_m_16_days_VI_Quality_2018089_aid0001,aid0001,2018-03-30,16077.0,1276.0,,147207.0,59481.0,,572290.0,92235.0,,38631.0,9363.0,,52.0,2.0,,32.0,12.0,,125.0,63.0,,76.0,38.0,,,,,2.0,,,1.0,,,12.0,,,,,,,,,18.0,145.0,,424.0,239.0,,,2.0,,,,,8.0,36.0,,67.0,95.0,,,5.0,,,,,,,,3.0,,,,,,174.0,188.0,,15405.0,2950.0,,1041.0,162.0,,107.0,53.0,,7.0,28.0,,86.0,114.0,,6.0,19.0,,2.0,6.0,,,,,,1.0,,,,,,,,,,18091.0,23880.0,,31.0,5.0,,25.0,56.0,,,,,,,,,,,91.0,25.0,,1.0,6.0,,,,,,,,426.0,194.0,,12.0,56.0,,,,,,,,,,37.0,10.0,,460.0,8.0,,110.0,36.0,,96.0,78.0,,84.0,47.0,,,1.0,,60.0,8.0,,93.0,97.0,,,12.0,,8.0,2.0,,,,,,,,31.0,29.0,,23.0,1.0,,,2.0,,1.0,2.0,,6.0,10.0,,51.0,22.0,,4.0,4.0,,,,,25.0,58.0,,28.0,14.0,,7.0,1.0,,7.0,20.0,,54.0,153.0,,,,,10.0,9.0,,,,,,,,,,,,,,,,,,14.0,6.0,3.0,,,,,1.0,,,,,
_500_m_16_days_VI_Quality_2018097_aid0001,aid0001,2018-04-07,6712.0,413.0,,176595.0,76288.0,,606328.0,73478.0,,17431.0,10011.0,,91.0,94.0,,13.0,24.0,,29.0,8.0,,115.0,20.0,,,,,,,,3.0,14.0,,12.0,,,,,,,,,60.0,48.0,,423.0,192.0,,,1.0,,,,,13.0,51.0,,102.0,133.0,,,4.0,,,,,,3.0,,4.0,1.0,,1.0,2.0,,534.0,62.0,,17665.0,1741.0,,156.0,32.0,,54.0,49.0,,14.0,27.0,,102.0,184.0,,5.0,34.0,,2.0,,,,,,,,,,,,,,,,,9012.0,2009.0,,,20.0,,,23.0,,,,,,,,,,,69.0,8.0,,,6.0,,2.0,1.0,,,,,231.0,41.0,,14.0,66.0,,2.0,2.0,,,1.0,,,,42.0,116.0,,238.0,1.0,,209.0,,,121.0,7.0,,246.0,202.0,,21.0,,,76.0,3.0,,214.0,6.0,,,10.0,,5.0,,,,,,,,,28.0,52.0,,25.0,21.0,,,2.0,,,5.0,,7.0,15.0,,29.0,24.0,,,,,,,,37.0,33.0,,15.0,18.0,,,1.0,,,19.0,,1.0,97.0,,,,,107.0,138.0,,,,,,,,,,,,3.0,7.0,,,,,7.0,1.0,,,,,,9.0,5.0,,,,
_500_m_16_days_VI_Quality_2018105_aid0001,aid0001,2018-04-15,,,,313528.0,81615.0,,577529.0,7969.0,,18.0,11.0,,,,,8.0,3.0,,,5.0,,,6.0,,,,,,,,,,,,,,,,,,,,2.0,13.0,,470.0,442.0,,8.0,7.0,,,2.0,,,1.0,,40.0,150.0,,,5.0,,,2.0,,,,,,,,,,,3.0,19.0,,18715.0,1786.0,,371.0,33.0,,1.0,1.0,,,,,14.0,92.0,,1.0,11.0,,,15.0,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,5.0,,,28.0,,,,,,,,,8.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,2.0,,,4.0,,,4.0,,,,,,,,15.0,14.0,,13.0,1.0,,,,,,1.0,,,,,,16.0,,,,,,,,17.0,16.0,,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018113_aid0001,aid0001,2018-04-23,,,,496272.0,106878.0,,376300.0,1095.0,,7.0,10.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,756.0,305.0,,,1.0,,,1.0,,,,,18.0,65.0,,,2.0,,,4.0,,,,,,,,,,,,,,20098.0,999.0,,57.0,14.0,,3.0,1.0,,,,,15.0,47.0,,2.0,3.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,12.0,,2.0,4.0,,,,,,,,4.0,7.0,,20.0,29.0,,,,,,2.0,,,11.0,,1.0,13.0,,,3.0,,,,,,4.0,,5.0,9.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018121_aid0001,aid0001,2018-05-01,,,,377157.0,140568.0,,436359.0,26197.0,,97.0,49.0,,,,,1.0,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,687.0,404.0,,1.0,,,,4.0,,,1.0,,11.0,36.0,,,,,,2.0,,,,,,,,,,,,,,17553.0,3071.0,,561.0,44.0,,1.0,3.0,,,3.0,,21.0,79.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,2.0,4.0,,1.0,2.0,,,,,,5.0,,,1.0,,,,,,,,11.0,2.0,,,,,,,,,2.0,,3.0,16.0,,,,,,,,4.0,38.0,,3.0,24.0,,,,,,,,3.0,7.0,,5.0,38.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018129_aid0001,aid0001,2018-05-09,11.0,2.0,,85844.0,27377.0,,547096.0,301257.0,,11886.0,4959.0,,,,,2.0,2.0,,14.0,22.0,,28.0,44.0,,,,,,,,,,,,,,,,,,,,1.0,,,509.0,401.0,,,2.0,,,2.0,,,4.0,,52.0,74.0,,1.0,,,,1.0,,,,,,,,,4.0,,3.0,,,15469.0,4463.0,,393.0,498.0,,37.0,41.0,,,1.0,,58.0,88.0,,5.0,12.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,13.0,6.0,,375.0,240.0,,338.0,612.0,,,3.0,,,,,14.0,12.0,,77.0,278.0,,,3.0,,19.0,47.0,,,,,,2.0,,8.0,27.0,,53.0,34.0,,,,,,,,,,,61.0,82.0,,1.0,,,5.0,2.0,,3.0,8.0,,33.0,42.0,,1.0,1.0,,3.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018137_aid0001,aid0001,2018-05-17,,,,125537.0,495206.0,,275384.0,82190.0,,1402.0,328.0,,,,,2.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,632.0,457.0,,9.0,2.0,,,2.0,,3.0,,,14.0,67.0,,,,,,,,,,,,,,,,,,1.0,,15607.0,5206.0,,343.0,132.0,,5.0,2.0,,,,,10.0,38.0,,2.0,8.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,4.0,39.0,,62.0,182.0,,19.0,13.0,,,,,,3.0,,,3.0,,,2.0,,,37.0,,3.0,6.0,,,,,,,,7.0,14.0,,21.0,25.0,,,,,,,,,,,25.0,10.0,,,,,,,,,10.0,,7.0,11.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018145_aid0001,aid0001,2018-05-25,,,,538412.0,241258.0,,200150.0,635.0,,9.0,4.0,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,812.0,261.0,,,1.0,,,1.0,,2.0,2.0,,6.0,34.0,,,,,,,,,,,,,,,,,,,,20193.0,1046.0,,42.0,6.0,,5.0,2.0,,,,,9.0,35.0,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,31.0,,5.0,10.0,,,,,,,,,24.0,,4.0,24.0,,,,,,,,,11.0,,9.0,8.0,,,,,,,,2.0,12.0,,3.0,17.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018153_aid0001,aid0001,2018-06-02,,,,565444.0,115863.0,,298606.0,389.0,,49.0,9.0,,,,,1.0,4.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,757.0,176.0,,3.0,1.0,,2.0,,,1.0,2.0,,33.0,49.0,,1.0,,,,,,,,,,,,,,,,,,20341.0,602.0,,305.0,8.0,,,1.0,,,,,24.0,45.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,4.0,,,4.0,,,,,,1.0,,,,,,12.0,,3.0,9.0,,3.0,62.0,,1.0,,,,3.0,,18.0,47.0,,6.0,97.0,,,,,,2.0,,,,,2.0,48.0,,,1.0,,,,,1.0,22.0,,2.0,25.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018161_aid0001,aid0001,2018-06-10,,8.0,,148138.0,111989.0,,489172.0,135139.0,,61631.0,24571.0,,,,,12.0,4.0,,1.0,45.0,,103.0,296.0,,,,,,,,,8.0,,5.0,27.0,,,4.0,,,81.0,,,5.0,,492.0,435.0,,,,,,4.0,,,2.0,,49.0,75.0,,2.0,,,,5.0,,,,,,2.0,,,,,,4.0,,16161.0,3209.0,,562.0,154.0,,173.0,47.0,,1.0,1.0,,55.0,68.0,,4.0,11.0,,9.0,15.0,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,25.0,,27.0,83.0,,97.0,1377.0,,2152.0,3293.0,,23.0,52.0,,10.0,5.0,,17.0,217.0,,566.0,1585.0,,,4.0,,,47.0,,,,,,,,21.0,63.0,,23.0,44.0,,,,,,1.0,,12.0,21.0,,125.0,155.0,,2.0,3.0,,16.0,71.0,,11.0,50.0,,26.0,45.0,,,,,8.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018169_aid0001,aid0001,2018-06-18,,,,133428.0,718808.0,,76786.0,51525.0,,1.0,3.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,962.0,341.0,,2.0,4.0,,,2.0,,,3.0,,1.0,22.0,,,,,,,,,,,,,,,,,,,,17780.0,3209.0,,48.0,57.0,,,1.0,,,2.0,,11.0,30.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,5.0,10.0,,,,,,,,7.0,3.0,,1.0,15.0,,,,,,,,,,,2.0,6.0,,,1.0,,1.0,,,,2.0,,,15.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018177_aid0001,aid0001,2018-06-26,,,,433299.0,466267.0,,80690.0,411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20579.0,590.0,,31.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018185_aid0001,aid0001,2018-07-04,,,,850233.0,36544.0,,94009.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.0,162.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,20660.0,300.0,,38.0,2.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,,,,,,,,,,,2.0,9.0,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018193_aid0001,aid0001,2018-07-12,,,,735223.0,46250.0,,190945.0,7932.0,,73.0,42.0,,,,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,916.0,261.0,,,,,,4.0,,,4.0,,31.0,16.0,,,,,,,,,,,,,,,,,,,,20406.0,680.0,,105.0,37.0,,6.0,2.0,,,3.0,,8.0,6.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,25.0,11.0,,,,,,,,1.0,15.0,,9.0,14.0,,,,,,,,,,,20.0,15.0,,1.0,,,,,,,3.0,,4.0,3.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018201_aid0001,aid0001,2018-07-20,,,,186207.0,327223.0,,398843.0,56315.0,,7300.0,2014.0,,,,,,3.0,,17.0,7.0,,20.0,28.0,,,,,,,,,,,,,,,,,,,,,,,667.0,313.0,,6.0,,,,,,,,,26.0,42.0,,,5.0,,,,,,,,,,,,,,,6.0,,17872.0,2445.0,,450.0,122.0,,64.0,27.0,,,,,16.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,80.0,50.0,,563.0,757.0,,437.0,317.0,,,2.0,,,,,13.0,30.0,,120.0,114.0,,,2.0,,15.0,37.0,,,,,,,,8.0,41.0,,22.0,51.0,,,,,,2.0,,1.0,9.0,,137.0,137.0,,7.0,6.0,,4.0,1.0,,2.0,16.0,,4.0,24.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018209_aid0001,aid0001,2018-07-28,,,,186372.0,25435.0,,682309.0,62421.0,,23974.0,96.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,709.0,289.0,,,,,,,,,4.0,,54.0,146.0,,,,,,2.0,,,,,,,,,,,,,,19611.0,1148.0,,254.0,34.0,,18.0,7.0,,,,,29.0,59.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,14.0,23.0,,,,,,,,,5.0,,7.0,30.0,,,,,,,,6.0,2.0,,10.0,16.0,,,,,,,,1.0,1.0,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2018217_aid0001,aid0001,2018-08-05,,,,89885.0,39025.0,,629446.0,197180.0,,24257.0,231.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,741.0,215.0,,,2.0,,,,,7.0,4.0,,94.0,157.0,,,,,,4.0,,,,,,,,,,,,,,19394.0,1493.0,,467.0,246.0,,52.0,,,,,,47.0,69.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,3.0,,,,,,,,1.0,14.0,,1.0,27.0,,,,,,,,,10.0,,3.0,9.0,,,,,,,,1.0,7.0,,1.0,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
